dataset,record_id,family,system,raw,parsed,out_of_target,saved_corrupt_flag,ambiguous_location
opentom,10197775::multihop_fo::4,multihop_fo_accessibility,base_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::4,multihop_fo_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::4,multihop_fo_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::4,multihop_fo_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,10197775::multihop_fo::4,multihop_fo_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,10197775::multihop_fo::5,multihop_fo_accessibility,base_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::5,multihop_fo_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::5,multihop_fo_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,10197775::multihop_fo::5,multihop_fo_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,10197775::multihop_fo::5,multihop_fo_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,10197775::multihop_so::0,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,10197775::multihop_so::0,multihop_so_fullness,answer_only_direct,less full,1,False,False,False
opentom,10197775::multihop_so::0,multihop_so_fullness,subjectesis_direct,less full,1,False,False,False
opentom,10197775::multihop_so::0,multihop_so_fullness,subjectesis_no_review,equally full,3,False,False,False
opentom,10197775::multihop_so::0,multihop_so_fullness,subjectesis_review,less full,1,False,False,False
opentom,10197775::multihop_so::1,multihop_so_fullness,base_direct,less full,1,False,False,False
opentom,10197775::multihop_so::1,multihop_so_fullness,answer_only_direct,less full,1,False,False,False
opentom,10197775::multihop_so::1,multihop_so_fullness,subjectesis_direct,less full,1,False,False,False
opentom,10197775::multihop_so::1,multihop_so_fullness,subjectesis_no_review,equally full,3,False,False,False
opentom,10197775::multihop_so::1,multihop_so_fullness,subjectesis_review,less full,1,False,False,False
opentom,10197775::multihop_so::2,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,10197775::multihop_so::2,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,10197775::multihop_so::2,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,10197775::multihop_so::2,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,10197775::multihop_so::2,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,10197775::multihop_so::3,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,10197775::multihop_so::3,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,10197775::multihop_so::3,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,10197775::multihop_so::3,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,10197775::multihop_so::3,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,10197775::multihop_so::4,multihop_so_accessibility,base_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::4,multihop_so_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::4,multihop_so_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::4,multihop_so_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,10197775::multihop_so::4,multihop_so_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,10197775::multihop_so::5,multihop_so_accessibility,base_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::5,multihop_so_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::5,multihop_so_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,10197775::multihop_so::5,multihop_so_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,10197775::multihop_so::5,multihop_so_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,10197775::attitude::0,attitude,base_direct,positive,1,False,False,False
opentom,10197775::attitude::0,attitude,answer_only_direct,positive,1,False,False,False
opentom,10197775::attitude::0,attitude,subjectesis_direct,positive,1,False,False,False
opentom,10197775::attitude::0,attitude,subjectesis_no_review,neutral,3,False,False,False
opentom,10197775::attitude::0,attitude,subjectesis_review,neutral,3,False,False,False
opentom,44119117::location_cg_fo::0,location_cg_fo,base_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::0,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::0,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::0,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,44119117::location_cg_fo::0,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,44119117::location_cg_fo::1,location_cg_fo,base_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::1,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::1,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,44119117::location_cg_fo::1,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,44119117::location_cg_fo::1,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,44119117::location_cg_so::0,location_cg_so,base_direct,No,0,False,False,False
opentom,44119117::location_cg_so::0,location_cg_so,answer_only_direct,No,0,False,False,False
opentom,44119117::location_cg_so::0,location_cg_so,subjectesis_direct,No,0,False,False,False
opentom,44119117::location_cg_so::0,location_cg_so,subjectesis_no_review,No,0,False,False,False
opentom,44119117::location_cg_so::0,location_cg_so,subjectesis_review,No,0,False,False,False
opentom,44119117::location_cg_so::1,location_cg_so,base_direct,No,0,False,False,False
opentom,44119117::location_cg_so::1,location_cg_so,answer_only_direct,No,0,False,False,False
opentom,44119117::location_cg_so::1,location_cg_so,subjectesis_direct,No,0,False,False,False
opentom,44119117::location_cg_so::1,location_cg_so,subjectesis_no_review,No,0,False,False,False
opentom,44119117::location_cg_so::1,location_cg_so,subjectesis_review,No,0,False,False,False
opentom,44119117::location_fg_fo::0,location_fg_fo,base_direct,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::0,location_fg_fo,answer_only_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::0,location_fg_fo,subjectesis_direct,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::0,location_fg_fo,subjectesis_no_review,in the donation bin,2,False,False,False
opentom,44119117::location_fg_fo::0,location_fg_fo,subjectesis_review,in the donation bin,2,False,False,False
opentom,44119117::location_fg_fo::1,location_fg_fo,base_direct,on a shelf,3,True,False,True
opentom,44119117::location_fg_fo::1,location_fg_fo,answer_only_direct,in a glass bottle sitting on a shelf,1,False,False,False
opentom,44119117::location_fg_fo::1,location_fg_fo,subjectesis_direct,in a glass bottle sitting on a shelf,1,False,False,False
opentom,44119117::location_fg_fo::1,location_fg_fo,subjectesis_no_review,in a glass bottle on a shelf in the dusty attic,1,False,False,False
opentom,44119117::location_fg_fo::1,location_fg_fo,subjectesis_review,in a glass bottle on a shelf in the dusty attic,1,False,False,False
opentom,44119117::location_fg_fo::2,location_fg_fo,base_direct,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::2,location_fg_fo,answer_only_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::2,location_fg_fo,subjectesis_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::2,location_fg_fo,subjectesis_no_review,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::2,location_fg_fo,subjectesis_review,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::3,location_fg_fo,base_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::3,location_fg_fo,answer_only_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::3,location_fg_fo,subjectesis_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_fo::3,location_fg_fo,subjectesis_no_review,in the donation bin,2,False,False,False
opentom,44119117::location_fg_fo::3,location_fg_fo,subjectesis_review,in the donation bin,2,False,False,False
opentom,44119117::location_fg_so::0,location_fg_so,base_direct,in the donation bin,2,False,False,False
opentom,44119117::location_fg_so::0,location_fg_so,answer_only_direct,in the donation bin,2,False,False,False
opentom,44119117::location_fg_so::0,location_fg_so,subjectesis_direct,in the donation bin,2,False,False,False
opentom,44119117::location_fg_so::0,location_fg_so,subjectesis_no_review,unknown,3,True,False,True
opentom,44119117::location_fg_so::0,location_fg_so,subjectesis_review,unknown,3,True,False,True
opentom,44119117::location_fg_so::1,location_fg_so,base_direct,nearby donation bin,2,False,False,False
opentom,44119117::location_fg_so::1,location_fg_so,answer_only_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_so::1,location_fg_so,subjectesis_direct,in a nearby donation bin,2,False,False,False
opentom,44119117::location_fg_so::1,location_fg_so,subjectesis_no_review,the nearby donation bin,2,False,False,False
opentom,44119117::location_fg_so::1,location_fg_so,subjectesis_review,the nearby donation bin,2,False,False,False
opentom,44119117::multihop_fo::0,multihop_fo_fullness,base_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::0,multihop_fo_fullness,answer_only_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::0,multihop_fo_fullness,subjectesis_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::0,multihop_fo_fullness,subjectesis_no_review,less full,1,False,False,False
opentom,44119117::multihop_fo::0,multihop_fo_fullness,subjectesis_review,less full,1,False,False,False
opentom,44119117::multihop_fo::1,multihop_fo_fullness,base_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::1,multihop_fo_fullness,answer_only_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::1,multihop_fo_fullness,subjectesis_direct,less full,1,False,False,False
opentom,44119117::multihop_fo::1,multihop_fo_fullness,subjectesis_no_review,less full,1,False,False,False
opentom,44119117::multihop_fo::1,multihop_fo_fullness,subjectesis_review,less full,1,False,False,False
opentom,44119117::multihop_fo::2,multihop_fo_fullness,base_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::2,multihop_fo_fullness,answer_only_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::2,multihop_fo_fullness,subjectesis_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::2,multihop_fo_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,44119117::multihop_fo::2,multihop_fo_fullness,subjectesis_review,more full,2,False,False,False
opentom,44119117::multihop_fo::3,multihop_fo_fullness,base_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::3,multihop_fo_fullness,answer_only_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::3,multihop_fo_fullness,subjectesis_direct,more full,2,False,False,False
opentom,44119117::multihop_fo::3,multihop_fo_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,44119117::multihop_fo::3,multihop_fo_fullness,subjectesis_review,more full,2,False,False,False
opentom,44119117::multihop_fo::4,multihop_fo_accessibility,base_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::4,multihop_fo_accessibility,answer_only_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::4,multihop_fo_accessibility,subjectesis_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::4,multihop_fo_accessibility,subjectesis_no_review,less accessible,2,False,False,False
opentom,44119117::multihop_fo::4,multihop_fo_accessibility,subjectesis_review,less accessible,2,False,False,False
opentom,44119117::multihop_fo::5,multihop_fo_accessibility,base_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::5,multihop_fo_accessibility,answer_only_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::5,multihop_fo_accessibility,subjectesis_direct,less accessible,2,False,False,False
opentom,44119117::multihop_fo::5,multihop_fo_accessibility,subjectesis_no_review,less accessible,2,False,False,False
opentom,44119117::multihop_fo::5,multihop_fo_accessibility,subjectesis_review,less accessible,2,False,False,False
opentom,44119117::multihop_so::0,multihop_so_fullness,base_direct,less full,1,False,False,False
opentom,44119117::multihop_so::0,multihop_so_fullness,answer_only_direct,less full,1,False,False,False
opentom,44119117::multihop_so::0,multihop_so_fullness,subjectesis_direct,less full,1,False,False,False
opentom,44119117::multihop_so::0,multihop_so_fullness,subjectesis_no_review,less full,1,False,False,False
opentom,44119117::multihop_so::0,multihop_so_fullness,subjectesis_review,less full,1,False,False,False
opentom,44119117::multihop_so::1,multihop_so_fullness,base_direct,less full,1,False,False,False
opentom,44119117::multihop_so::1,multihop_so_fullness,answer_only_direct,less full,1,False,False,False
opentom,44119117::multihop_so::1,multihop_so_fullness,subjectesis_direct,less full,1,False,False,False
opentom,44119117::multihop_so::1,multihop_so_fullness,subjectesis_no_review,less full,1,False,False,False
opentom,44119117::multihop_so::1,multihop_so_fullness,subjectesis_review,less full,1,False,False,False
opentom,44119117::multihop_so::2,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,44119117::multihop_so::2,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,44119117::multihop_so::2,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,44119117::multihop_so::2,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,44119117::multihop_so::2,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,44119117::multihop_so::3,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,44119117::multihop_so::3,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,44119117::multihop_so::3,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,44119117::multihop_so::3,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,44119117::multihop_so::3,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,44119117::multihop_so::4,multihop_so_accessibility,base_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::4,multihop_so_accessibility,answer_only_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::4,multihop_so_accessibility,subjectesis_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::4,multihop_so_accessibility,subjectesis_no_review,less accessible,2,False,False,False
opentom,44119117::multihop_so::4,multihop_so_accessibility,subjectesis_review,less accessible,2,False,False,False
opentom,44119117::multihop_so::5,multihop_so_accessibility,base_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::5,multihop_so_accessibility,answer_only_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::5,multihop_so_accessibility,subjectesis_direct,less accessible,2,False,False,False
opentom,44119117::multihop_so::5,multihop_so_accessibility,subjectesis_no_review,less accessible,2,False,False,False
opentom,44119117::multihop_so::5,multihop_so_accessibility,subjectesis_review,less accessible,2,False,False,False
opentom,44119117::attitude::0,attitude,base_direct,positive,1,False,False,False
opentom,44119117::attitude::0,attitude,answer_only_direct,positive,1,False,False,False
opentom,44119117::attitude::0,attitude,subjectesis_direct,positive,1,False,False,False
opentom,44119117::attitude::0,attitude,subjectesis_no_review,positive,1,False,False,False
opentom,44119117::attitude::0,attitude,subjectesis_review,positive,1,False,False,False
opentom,12976242::location_cg_fo::0,location_cg_fo,base_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::0,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::0,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::0,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,12976242::location_cg_fo::0,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,12976242::location_cg_fo::1,location_cg_fo,base_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::1,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::1,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,12976242::location_cg_fo::1,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,12976242::location_cg_fo::1,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,12976242::location_cg_so::0,location_cg_so,base_direct,No,0,False,False,False
opentom,12976242::location_cg_so::0,location_cg_so,answer_only_direct,No,0,False,False,False
opentom,12976242::location_cg_so::0,location_cg_so,subjectesis_direct,No,0,False,False,False
opentom,12976242::location_cg_so::0,location_cg_so,subjectesis_no_review,No,0,False,False,False
opentom,12976242::location_cg_so::0,location_cg_so,subjectesis_review,No,0,False,False,False
opentom,12976242::location_cg_so::1,location_cg_so,base_direct,No,0,False,False,False
opentom,12976242::location_cg_so::1,location_cg_so,answer_only_direct,No,0,False,False,False
opentom,12976242::location_cg_so::1,location_cg_so,subjectesis_direct,No,0,False,False,False
opentom,12976242::location_cg_so::1,location_cg_so,subjectesis_no_review,No,0,False,False,False
opentom,12976242::location_cg_so::1,location_cg_so,subjectesis_review,No,0,False,False,False
opentom,12976242::location_fg_fo::0,location_fg_fo,base_direct,center of the table,2,False,False,False
opentom,12976242::location_fg_fo::0,location_fg_fo,answer_only_direct,center of the table,2,False,False,False
opentom,12976242::location_fg_fo::0,location_fg_fo,subjectesis_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::0,location_fg_fo,subjectesis_no_review,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::0,location_fg_fo,subjectesis_review,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::1,location_fg_fo,base_direct,its original spot,3,True,False,True
opentom,12976242::location_fg_fo::1,location_fg_fo,answer_only_direct,in the sunroom,3,True,False,True
opentom,12976242::location_fg_fo::1,location_fg_fo,subjectesis_direct,in the sunroom,3,True,False,True
opentom,12976242::location_fg_fo::1,location_fg_fo,subjectesis_no_review,in the sunroom,3,True,False,True
opentom,12976242::location_fg_fo::1,location_fg_fo,subjectesis_review,in the sunroom,3,True,False,True
opentom,12976242::location_fg_fo::2,location_fg_fo,base_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::2,location_fg_fo,answer_only_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::2,location_fg_fo,subjectesis_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::2,location_fg_fo,subjectesis_no_review,at the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::2,location_fg_fo,subjectesis_review,at the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::3,location_fg_fo,base_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::3,location_fg_fo,answer_only_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::3,location_fg_fo,subjectesis_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::3,location_fg_fo,subjectesis_no_review,in the center of the table,2,False,False,False
opentom,12976242::location_fg_fo::3,location_fg_fo,subjectesis_review,in the center of the table,2,False,False,False
opentom,12976242::location_fg_so::0,location_fg_so,base_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::0,location_fg_so,answer_only_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::0,location_fg_so,subjectesis_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::0,location_fg_so,subjectesis_no_review,in the sunroom,3,True,False,True
opentom,12976242::location_fg_so::0,location_fg_so,subjectesis_review,in the sunroom,3,True,False,True
opentom,12976242::location_fg_so::1,location_fg_so,base_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::1,location_fg_so,answer_only_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::1,location_fg_so,subjectesis_direct,the center of the table,2,False,False,False
opentom,12976242::location_fg_so::1,location_fg_so,subjectesis_no_review,at the center of the table,2,False,False,False
opentom,12976242::location_fg_so::1,location_fg_so,subjectesis_review,at the center of the table,2,False,False,False
opentom,12976242::multihop_fo::0,multihop_fo_fullness,base_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::0,multihop_fo_fullness,answer_only_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::0,multihop_fo_fullness,subjectesis_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::0,multihop_fo_fullness,subjectesis_no_review,equally full,3,False,False,False
opentom,12976242::multihop_fo::0,multihop_fo_fullness,subjectesis_review,equally full,3,False,False,False
opentom,12976242::multihop_fo::1,multihop_fo_fullness,base_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::1,multihop_fo_fullness,answer_only_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::1,multihop_fo_fullness,subjectesis_direct,equally full,3,False,False,False
opentom,12976242::multihop_fo::1,multihop_fo_fullness,subjectesis_no_review,equally full,3,False,False,False
opentom,12976242::multihop_fo::1,multihop_fo_fullness,subjectesis_review,equally full,3,False,False,False
opentom,12976242::multihop_fo::2,multihop_fo_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::2,multihop_fo_fullness,answer_only_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::2,multihop_fo_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::2,multihop_fo_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,12976242::multihop_fo::2,multihop_fo_fullness,subjectesis_review,more full,2,False,False,False
opentom,12976242::multihop_fo::3,multihop_fo_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::3,multihop_fo_fullness,answer_only_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::3,multihop_fo_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_fo::3,multihop_fo_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,12976242::multihop_fo::3,multihop_fo_fullness,subjectesis_review,more full,2,False,False,False
opentom,12976242::multihop_fo::4,multihop_fo_accessibility,base_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::4,multihop_fo_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::4,multihop_fo_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::4,multihop_fo_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,12976242::multihop_fo::4,multihop_fo_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,12976242::multihop_fo::5,multihop_fo_accessibility,base_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::5,multihop_fo_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::5,multihop_fo_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,12976242::multihop_fo::5,multihop_fo_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,12976242::multihop_fo::5,multihop_fo_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,12976242::multihop_so::0,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_so::0,multihop_so_fullness,answer_only_direct,equally full,3,False,False,False
opentom,12976242::multihop_so::0,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_so::0,multihop_so_fullness,subjectesis_no_review,less full,1,False,False,False
opentom,12976242::multihop_so::0,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,12976242::multihop_so::1,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_so::1,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,12976242::multihop_so::1,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_so::1,multihop_so_fullness,subjectesis_no_review,equally full,3,False,False,False
opentom,12976242::multihop_so::1,multihop_so_fullness,subjectesis_review,less full,1,False,False,False
opentom,12976242::multihop_so::2,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_so::2,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,12976242::multihop_so::2,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_so::2,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,12976242::multihop_so::2,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,12976242::multihop_so::3,multihop_so_fullness,base_direct,more full,2,False,False,False
opentom,12976242::multihop_so::3,multihop_so_fullness,answer_only_direct,more full,2,False,False,False
opentom,12976242::multihop_so::3,multihop_so_fullness,subjectesis_direct,more full,2,False,False,False
opentom,12976242::multihop_so::3,multihop_so_fullness,subjectesis_no_review,more full,2,False,False,False
opentom,12976242::multihop_so::3,multihop_so_fullness,subjectesis_review,more full,2,False,False,False
opentom,12976242::multihop_so::4,multihop_so_accessibility,base_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::4,multihop_so_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::4,multihop_so_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::4,multihop_so_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,12976242::multihop_so::4,multihop_so_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,12976242::multihop_so::5,multihop_so_accessibility,base_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::5,multihop_so_accessibility,answer_only_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::5,multihop_so_accessibility,subjectesis_direct,more accessible,1,False,False,False
opentom,12976242::multihop_so::5,multihop_so_accessibility,subjectesis_no_review,more accessible,1,False,False,False
opentom,12976242::multihop_so::5,multihop_so_accessibility,subjectesis_review,more accessible,1,False,False,False
opentom,12976242::attitude::0,attitude,base_direct,neutral,3,False,False,False
opentom,12976242::attitude::0,attitude,answer_only_direct,positive,1,False,False,False
opentom,12976242::attitude::0,attitude,subjectesis_direct,neutral,3,False,False,False
opentom,12976242::attitude::0,attitude,subjectesis_no_review,neutral,3,False,False,False
opentom,12976242::attitude::0,attitude,subjectesis_review,neutral,3,False,False,False
opentom,36735830::location_cg_fo::0,location_cg_fo,base_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::0,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::0,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::0,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,36735830::location_cg_fo::0,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,36735830::location_cg_fo::1,location_cg_fo,base_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::1,location_cg_fo,answer_only_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::1,location_cg_fo,subjectesis_direct,No,0,False,False,False
opentom,36735830::location_cg_fo::1,location_cg_fo,subjectesis_no_review,No,0,False,False,False
opentom,36735830::location_cg_fo::1,location_cg_fo,subjectesis_review,No,0,False,False,False
opentom,36735830::location_cg_so::0,location_cg_so,base_direct,Yes,1,False,False,False
opentom,36735830::location_cg_so::0,location_cg_so,answer_only_direct,Yes,1,False,False,False
opentom,36735830::location_cg_so::0,location_cg_so,subjectesis_direct,Yes,1,False,False,False
opentom,36735830::location_cg_so::0,location_cg_so,subjectesis_no_review,Yes,1,False,False,False
opentom,36735830::location_cg_so::0,location_cg_so,subjectesis_review,Yes,1,False,False,False
opentom,36735830::location_cg_so::1,location_cg_so,base_direct,No,0,False,False,False
opentom,36735830::location_cg_so::1,location_cg_so,answer_only_direct,No,0,False,False,False
opentom,36735830::location_cg_so::1,location_cg_so,subjectesis_direct,No,0,False,False,False
opentom,36735830::location_cg_so::1,location_cg_so,subjectesis_no_review,No,0,False,False,False
opentom,36735830::location_cg_so::1,location_cg_so,subjectesis_review,No,0,False,False,False
opentom,36735830::location_fg_fo::0,location_fg_fo,base_direct,in the drawer in his office,2,False,False,False
opentom,36735830::location_fg_fo::0,location_fg_fo,answer_only_direct,in the drawer in his office,2,False,False,False
opentom,36735830::location_fg_fo::0,location_fg_fo,subjectesis_direct,in the drawer in his office,2,False,False,False
opentom,36735830::location_fg_fo::0,location_fg_fo,subjectesis_no_review,in Owen's office drawer,2,False,False,False
opentom,36735830::location_fg_fo::0,location_fg_fo,subjectesis_review,in Owen's office drawer,2,False,False,False
opentom,36735830::location_fg_fo::1,location_fg_fo,base_direct,in the pantry in the patio,1,False,False,False
