record_id,field,decision,valid,old_value,new_value,value_changed,claim_changed,citation_changed,withdrawal
belief_1528,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1528,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1529,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1529,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1529,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1530,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1530,seen,preserve,True,yes,yes,False,False,False,False
belief_1530,recommendation_response,revise,True,unknown,accepted,True,True,True,False
belief_1531,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1531,seen,preserve,True,no,no,False,False,False,False
belief_1531,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1571,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1571,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1571,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1572,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1572,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1572,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1573,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1573,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1573,appraisal,revise,True,likes,unknown,True,True,True,True
belief_1574,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1574,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1574,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1575,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1575,seen,preserve,True,yes,yes,False,False,False,False
belief_1575,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1592,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1592,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1592,appraisal,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1593,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1593,seen,preserve,True,yes,yes,False,False,False,False
belief_1593,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1594,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1594,seen,preserve,True,yes,yes,False,False,False,False
belief_1594,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1595,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1595,seen,preserve,True,yes,yes,False,False,False,False
belief_1595,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1609,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1609,seen,preserve,True,yes,yes,False,False,False,False
belief_1609,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1610,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1610,seen,preserve,True,yes,yes,False,False,False,False
belief_1610,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1611,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1611,seen,preserve,True,yes,yes,False,False,False,False
belief_1611,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1612,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1612,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1612,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1613,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1613,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1613,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1614,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1614,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1614,appraisal,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1615,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1615,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1615,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1616,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1616,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1616,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1617,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1617,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1617,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1618,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1618,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1618,appraisal,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1619,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1619,seen,preserve,True,yes,yes,False,False,False,False
belief_1619,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1620,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1620,seen,preserve,True,yes,yes,False,False,False,False
belief_1620,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1621,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1621,seen,preserve,True,yes,yes,False,False,False,False
belief_1621,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1622,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1622,seen,preserve,True,yes,yes,False,False,False,False
belief_1622,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1631,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1631,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1631,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1632,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1632,seen,preserve,True,yes,yes,False,False,False,False
belief_1632,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1633,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1633,seen,preserve,True,yes,yes,False,False,False,False
belief_1633,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1634,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1634,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1634,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1640,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1640,seen,preserve,True,yes,yes,False,False,False,False
belief_1640,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1641,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1641,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1641,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1642,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1642,seen,preserve,True,no,no,False,False,False,False
belief_1642,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1643,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1643,seen,preserve,True,no,no,False,False,False,False
belief_1643,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1672,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1672,seen,preserve,True,yes,yes,False,False,False,False
belief_1672,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1673,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1673,seen,preserve,True,no,no,False,False,False,False
belief_1673,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1674,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1674,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1674,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1675,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1675,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1675,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1676,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1676,seen,preserve,True,no,no,False,False,False,False
belief_1676,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1677,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1677,seen,revise,True,yes,unknown,True,True,True,True
belief_1677,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1678,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1678,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1678,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1679,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1679,seen,preserve,True,no,no,False,False,False,False
belief_1679,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1680,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1680,seen,preserve,True,yes,yes,False,False,False,False
belief_1680,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1681,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1681,seen,revise,True,yes,unknown,True,True,True,True
belief_1681,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1685,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1685,seen,preserve,True,yes,yes,False,False,False,False
belief_1685,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1686,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1686,seen,preserve,True,yes,yes,False,False,False,False
belief_1686,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1687,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1687,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1687,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1688,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1688,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1688,recommendation_response,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1689,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1689,seen,retain_unknown,True,unknown,unknown,False,False,False,False
belief_1689,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1746,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1746,seen,preserve,True,yes,yes,False,False,False,False
belief_1746,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1747,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1747,seen,preserve,True,yes,yes,False,False,False,False
belief_1747,recommendation_response,preserve,True,declined,declined,False,False,False,False
belief_1748,proposer,preserve,True,recommender,recommender,False,False,False,False
belief_1748,seen,preserve,True,no,no,False,False,False,False
belief_1748,recommendation_response,preserve,True,accepted,accepted,False,False,False,False
belief_1749,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1749,seen,revise,True,yes,unknown,True,True,True,True
belief_1749,appraisal,preserve,True,likes,likes,False,False,False,False
belief_1750,proposer,preserve,True,seeker,seeker,False,False,False,False
belief_1750,seen,preserve,True,yes,yes,False,False,False,False
belief_1750,appraisal,preserve,True,likes,likes,False,False,False,False
desire_0,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_2,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_3,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_4,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_93,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_94,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_95,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_96,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_97,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_98,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_99,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_106,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_107,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_108,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_109,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_110,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_111,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_112,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_163,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_164,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_165,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_166,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_167,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_181,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_182,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_183,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_184,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_185,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_186,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_187,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_188,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_189,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_195,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_196,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_197,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_198,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_227,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_228,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_229,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_230,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_231,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_253,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_254,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_255,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_256,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_257,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_258,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_259,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_260,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_261,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_271,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_272,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_273,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_274,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_275,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_276,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_277,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_278,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_287,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_288,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_289,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_290,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_291,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_292,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_293,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_294,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_295,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_296,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_297,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_315,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_316,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_317,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_318,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_319,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_327,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_328,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_329,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_354,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_355,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_356,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_357,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_373,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_374,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_375,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_376,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_393,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_394,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_395,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_454,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_455,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_456,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_457,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_458,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_502,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_503,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_504,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_505,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_506,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_507,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_508,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_509,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_510,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_573,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_574,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_575,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_576,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_615,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_616,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_617,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_664,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_665,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_666,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_667,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_680,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_681,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_682,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_683,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_697,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_698,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_699,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_700,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_701,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_702,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_703,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_714,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_715,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_716,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_717,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_718,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_740,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_741,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_742,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_743,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_747,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_748,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_749,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_750,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_788,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_789,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_790,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_791,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_792,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_793,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_794,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_795,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_796,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_797,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_802,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_803,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_804,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_805,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_828,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_829,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_830,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_831,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_839,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_840,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_841,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_842,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_868,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_869,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_870,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_871,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_882,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_883,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_884,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_885,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_886,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_887,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_888,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_889,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_894,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_895,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_896,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_897,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_898,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_907,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_908,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_909,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_910,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_911,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_912,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_913,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_914,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_915,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_930,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_931,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_932,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_933,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_996,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_997,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_998,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_999,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1000,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1001,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1002,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1042,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1043,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1044,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1045,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1046,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1053,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1054,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1055,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1056,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1057,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1058,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1059,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1060,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1080,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1081,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1082,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1083,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1084,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1102,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1103,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1104,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1105,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1114,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1115,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1116,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1117,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1158,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1159,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1160,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1161,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1198,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1199,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1205,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1206,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1252,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1253,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1254,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1255,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1287,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1288,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1289,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1303,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1304,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1305,intends_to_watch,revise,True,yes,unknown,True,True,True,True
desire_1318,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1319,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1320,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1321,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1322,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1323,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1324,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1325,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1326,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1327,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1328,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1336,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1337,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1338,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1339,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1345,intends_to_watch,preserve,True,yes,yes,False,False,False,False
